8010,yoga,n. [印度教]瑜珈（意为“结合”，指修行）；瑜珈术
8011,tablet,n. 碑；药片；小块；写字板
8012,resonate,vt. 共鸣；共振
8013,glacier,n. 冰河，冰川
8014,Korean,adj. 韩国人的；韩国语的；朝鲜人的；朝鲜语的
8015,chemotherapy,
8016,resort,n. 凭借，手段；常去之地；度假胜地
8017,fumble,vt. 摸索；笨拙地做；[体育]漏接
8018,erotic,adj. 色情的；性欲的；性爱的
8019,helping,n. 一份食物；帮助，协助
8020,lecture,n. 演讲；讲稿；教训
8021,estrogen,
8022,ineffective,adj. 无效的，失效的；不起作用的
8023,polling,n. 投票；轮询
8024,channel,vt. 引导，开导；形成河道
8025,cardboard,n. 硬纸板；卡纸板；纸板箱
8026,polish,n. 磨光，擦亮；上光剂，擦亮剂；优雅，精良
8027,squat,vi. 蹲，蹲下；蹲伏；蹲坐
8028,sediment,n. 沉淀物；沉积
8029,jersey,n. 运动衫，毛线衫
8030,working-class,
8031,attribution,n. 归因；属性；归属
8032,recollection,n. 回忆；回忆起的事物
8033,fallen,adj. 落下来的；堕落的；陷落的
8034,lobbying,
8035,seventy,n. 七十；七十个；七十岁；七十年代
8036,chair,n. 椅子；（会议的）主席位；大学教授的职位；讲座
8037,bartender,n. 酒保，酒吧间销售酒精饮料的人；酒吧侍者
8038,akin,adj. 同族的；同类的；类似的
8039,forearm,n. 前臂
8040,succumb,vi. 屈服；被压垮；死
8041,seasoned,adj. 经验丰富的；老练的；调过味的
8042,evaporate,vt. 使……蒸发；使……脱水；使……消失
8043,wink,vi. 闪烁；眨眼；使眼色
8044,simulate,vt. 模仿；假装；冒充
8045,shudder,n. 震动；发抖；战栗
8046,intrigue,n. 阴谋；诡计；复杂的事；私通
8047,volleyball,n. 排球
8048,grenade,n. 灭火弹；手榴弹
8049,regimen,n. 养生法；生活规则；政体；支配
8050,coarse,adj. 粗糙的；下等的；粗俗的
8051,incumbent,adj. 现任的；依靠的；负有职责的
8052,stature,n. 身高，身材；（精神、道德等的）高度
8053,recruiting,
8054,radioactive,adj. 放射性的；有辐射的
8055,graph,n. [数]图表；曲线图
8056,goddamn,adj. 讨厌的；受诅咒的；该死的
8057,outreach,vt. 超越，伸出；超出…的范围
8058,spelling,n. 拼法；拼字；拼写
8059,proceeds,n. 实收款项；收入，收益
8060,celebrated,adj. 著名的；有名望的
8061,stellar,adj. 星的；星球的；主要的
8062,baked,adj. 烘焙的；烤的
8063,alignment,n. 结盟；队列，成直线；校准
8064,catalyst,n. 催化剂；刺激因素
8065,fetus,n. 胎儿，胎
8066,extremist,n. 极端主义者，过激分子
8067,contour,n. 轮廓；周线；等高线；电路；概要
8068,whine,vi. 哭诉；发牢骚；嘎嘎响；发呜呜声
8069,perpetrator,
8070,ordinance,n. 条例；法令；[宗]圣餐礼
8071,wardrobe,n. 衣柜；全部戏装；行头
8072,gulf,n. 海湾；深渊；漩涡；分歧
8073,grease,vt. 涂脂于；贿赂
8074,hawk,vt. 捕捉；咳出；兜售，沿街叫卖
8075,imaginative,adj. 虚构的；富于想像的；有创造力的
8076,Episcopal,
8077,aviation,n. 航空；飞行术；飞机制造业
8078,doctoral,adj. 博士的；博士学位的；有博士学位的
8079,pathetic,adj. 可怜的，悲哀的；感伤的；乏味的
8080,mercury,n. 水银；水银柱；精神
8081,decay,vi. 腐烂，腐朽；衰退，衰减
8082,silhouette,n. 轮廓，剪影
8083,struggling,adj. 奋斗的；努力的；苦斗的
8084,conserve,vt. 保存；将…做成蜜饯；使守恒
8085,hen,n. 母鸡；雌禽；女人
8086,hopeless,adj. 绝望的；不可救药的
8087,revisit,vt. 重游；再访；重临
8088,confide,vt. 吐露；委托
8089,node,n. 节点；瘤；叉点
8090,fasten,vt. 扎牢；使固定；集中于；强加于
8091,portrayal,n. 描绘；画像，肖像
8092,pinch,vt. 捏；勒索；使苦恼；掐掉某物，修剪
8093,chase,vt. 追逐；追捕；试图赢得；雕镂
8094,working,adj. 工作的；操作的；可行的
8095,resonance,n. 共振；共鸣；反响
8096,noodle,n. 面条；[俚]笨蛋
8097,moonlight,adj. 月夜的；有月光的
8098,villain,n. 坏人，恶棍；戏剧、小说中的反派角色；[口]顽童；[英口]罪犯
8099,specially,adv. 特别地；专门地
8100,durable,adj. 耐用的，持久的
8101,generosity,n. 慷慨，大方；宽宏大量
8102,casting,n. 投掷；铸造；铸件；角色分配
8103,shaky,adj. 摇晃的；不可靠的；不坚定的
8104,compass,n. 指南针，罗盘；圆规
8105,bowling,n. 滚木球戏；保龄球戏
8106,revised,adj. 改进的
8107,sift,vt. 筛选；过滤；撒；详查
8108,capitalize,vt. 使资本化；以大写字母写；估计…的价值
8109,industrialized,adj. 工业化的
8110,specific,adj. 特殊的，特定的；明确的；详细的；具有特效的
8111,cap,n. 帽子；盖
8112,bail,n. 保释，保释人；保释金；杓
8113,dropout,n. 中途退学；辍学学生
8114,executive,adj. 执行的，经营管理的；行政的；经营的
8115,deliberation,n. 审议；从容；熟思；考虑
8116,podium,n. 乐队指挥台；矮墙；墩座墙
8117,novelty,n. 新奇；新奇的事物；新颖小巧而廉价的物品
8118,hoop,n. 箍；铁环；呼呼声
8119,outset,n. 开始；开端
8120,martial,adj. 战争的；军事的；尚武的
8121,brightness,n. 亮度；鲜艳；愉快；聪明，活泼
8122,repay,vi. 偿还；报答；报复
8123,irresponsible,adj. 不负责任的；不可靠的
8124,schooling,n. 学校教育；学费
8125,grouping,n. 分组，分类
8126,neon,n. [化]氖（10号元素，符号Ne）；霓虹灯
8127,flooding,n. 产后出血；泛滥
8128,pastel,adj. 柔和的；彩色蜡笔的，粉蜡笔的
8129,prop,vt. 支撑；维持
8130,jeopardize,vt. 危害；使陷危地；使受危困
8131,chili,n. 红辣椒，辣椒
8132,subscribe,vi. 订阅；赞成；捐款；认购；签署
8133,stimulation,n. 激励，鼓舞；刺激
8134,border,n. 边界；边境；国界
8135,functioning,n. 运行，运作；功能；机能；起酌（function的动名词）
8136,sprout,vi. 发芽；长芽
8137,cardiovascular,
8138,gland,n. [解]腺
8139,institute,vt. 制定；创立；开始（调查）；提起（诉讼）
8140,pigeon,n. 鸽子
8141,spinal,adj. 脊骨的；脊髓的；脊柱的；尖刺的；针的
8142,dial,n. 钟面；转盘；刻度盘
8143,heighten,vt. 提高；加强；增高；使更显著
8144,eve,n. 前夕；傍晚；重大事件关头
8145,sociology,n. 社会学；[生]群体生态学
8146,expressive,adj. 有表现力的；表达…的；表现的
8147,moose,n. [动]驼鹿；麋
8148,yearn,vi. 渴望，向往；思念，想念；怀念；同情，怜悯
8149,shower,n. 淋浴；阵雨；（倾泻般出现的）一阵，一大批
8150,gig,n. 旋转物；鱼叉；轻便双轮马车
8151,mutually,adv. 互相地；互助
8152,unsure,adj. 不确定的；不肯定的；没有自信的
8153,bound,adj. 受约束的；装有封面的；有义务的
8154,latitude,n. 纬度；界限；活动范围
8155,prostitution,n. 卖淫；滥用；出卖灵魂
8156,meaningless,adj. 无意义的；无目的的
8157,ceramics,n. 制陶术，制陶业（ceramic的复数）
8158,adorn,vt. 装饰；使生色
8159,acceleration,n. 加速，促进；加速度
8160,detainee,
8161,rabbi,n. 拉比（犹太人的学者）；犹太教律法专家；法师；先生
8162,equate,vt. 使相等；视为平等
8163,clearing,n. 清扫；结算；空地
8164,unseen,adj. 看不见的，未看见的；未经预习的
8165,Asian,n. 亚洲人；adj. 亚洲的；亚洲人的
8166,alarm,n. 警报，警告器；惊慌
8167,inaugural,
8168,Shiite,n. 什叶派教徒
8169,Hindu,adj. 印度教的；印度的
8170,theoretically,
8171,unify,vt. 统一；使相同，使一致
8172,famed,adj. 著名的
8173,twisted,adj. 扭曲的
8174,turnout,n. 出席者；产量；出动；清除；岔道
8175,indifference,n. 漠不关心；不重视；冷淡；中立
8176,pharmacy,n. 药房；制药业；配药学，药剂学；一批备用药品
8177,contingency,n. 意外事故；可能性；偶然性；意外开支
8178,bill,n. 帐单；法案；广告；钞票；票据；清单
8179,whirl,n. 旋转，回旋；昏乱；一连串的事；短暂的旅行
8180,wavelength,n. 波长
8181,curb,n. 抑制；勒马绳；路边
8182,categorize,vt. 分类
8183,distinctly,adv. 明显地；无疑地，确实地
8184,spiral,n. 螺旋；旋涡；螺旋形之物
8185,attempted,adj. 企图的；未遂的
8186,cardiac,n. 强胃剂；强心剂
8187,bridge,n. 桥；桥牌；船桥；桥接器
8188,plow,vi. 犁；耕地；破浪前进；开路
8189,flutter,vi. 飘动；鼓翼；烦扰
8190,flirt,vi. 调情；玩弄；轻率地对待；摆动
8191,punk,n. 废物；小阿飞；年轻无知的人
8192,surf,n. 海浪，拍岸浪
8193,paw,vt. 抓，扒；亲昵地抚摸
8194,computerized,adj. 电脑的；用电脑处理的；电脑化的
8195,atrocity,n. 暴行；凶恶，残暴
8196,sovereign,adj. 至高无上的；有主权的；拥有最高统治权的；不折不扣的；极好的
8197,hypothetical,adj. 假设的；爱猜想的
8198,trick,n. 诡计；恶作剧；窍门；骗局；欺诈；花招
8199,flying,adj. 飞行的
8200,postmodern,adj. 后现代的
8201,cooler,n. 冷却器；清凉剂
8202,swim,vi. 游泳；浸；漂浮；眩晕
8203,blessed,adj. 受祝福的；神圣的；幸福的
8204,delete,vt. 删除
8205,flicker,vi. 闪烁；摇曳；颤动；扑动翅膀；[美俚]假装昏倒
8206,incur,vt. 招致，引发；蒙受
8207,glamorous,adj. 迷人的，富有魅力的
8208,brag,n. 吹牛，自夸
8209,successive,adj. 连续的；继承的；依次的；接替的
8210,souvenir,n. 纪念品；礼物
8211,slate,n. 板岩；石板；蓝色；石片
8212,carpenter,n. 木匠，木工
8213,benchmark,n. 基准；[计]标准检查程序
8214,exhausted,adj. 耗尽的；疲惫的
8215,familiarity,n. 熟悉，精通；亲密；随便
8216,plank,n. 厚木板；政纲条款；支架
8217,blaze,vt. 在树皮上刻路标；公开宣布
8218,relaxation,n. 放松；缓和；消遣
8219,lousy,adj. 多虱的；污秽的；讨厌的；极坏的
8220,brand-new,
8221,GDP,abbr. 国内生产总值（Gross Domestic Product）；辉光放电聚合物（Glow Discharge Polymer）
8222,biscuit,n. 小点心，饼干
8223,conversely,adv. 相反地
8224,narrowly,adv. 勉强地；严密地；狭窄地；仔细地
8225,tortilla,n. 玉米粉薄烙饼，玉米粉圆饼
8226,disciple,n. 门徒，信徒；弟子
8227,angrily,adv. 愤怒地
8228,vet,vt. 诊疗；审查
8229,backlash,
8230,physiological,adj. 生理学的，生理的
8231,monastery,
8232,bakery,n. 面包店
8233,hesitation,n. 犹豫
8234,headlight,n. 汽车等的前灯；船上的桅灯；矿工和医生用的帽灯
8235,consortium,n. 财团；联合；合伙
8236,apron,n. 围裙；停机坪；舞台口
8237,thunder,n. 雷；轰隆声；恐吓
8238,intern,n. 实习生，实习医师
8239,vow,n. 发誓；誓言；许愿
8240,nostalgia,n. 乡愁；怀乡病；怀旧之情
8241,independent,adj. 独立的；单独的；不受约束的；无党派的
8242,preclude,vt. 妨碍；排除；阻止
8243,litter,n. 凌乱；垃圾；轿，担架；一窝（动物的幼崽）
8244,divorced,adj. 离婚的
8245,exquisite,adj. 优美的，高雅的；精致的；剧烈的；细腻的；异常的
8246,waterfall,n. 瀑布；瀑布似的东西
8247,initiation,n. 开始；入会；启蒙，传授
8248,sniper,n. 狙击兵
8249,automated,adj. 自动化的；机械化的
8250,dear,adj. 亲爱的；昂贵的；尊敬的
8251,uneven,adj. 不平坦的；奇数的；不均匀的
8252,without,prep. 没有；在…外面；超过
8253,infected,adj. 被感染的
8254,accordance,n. 一致；和谐
8255,bodyguard,n. 保镖
8256,sic,
8257,swap,n. 交换；交换之物
8258,immerse,vt. 沉浸；使陷入
8259,coyote,n. 一种产于北美大草原的小狼；引外国人从墨西哥偷渡进入美国的不法分子
8260,mustache,n. 胡子，髭
8261,consciously,adv. 自觉地；有意识地
8262,thug,n. 暴徒；恶棍；刺客
8263,fry,n. 鱼苗；油炸食物
8264,plaza,n. 广场；市场，购物中心
8265,misunderstanding,n. 误解；误会；不和
8266,jealousy,n. 嫉妒；猜忌；戒备
8267,cadet,n. 幼子，次子；实习生；军官学校学生
8268,freeze,vi. 僵硬；冻结；冷冻
8269,aura,n. 气氛；气味；光环；[医]（中风等的）预兆
8270,petroleum,n. 石油
8271,face-to-face,
8272,flap,n. 拍打，拍打声；副翼
8273,submission,n. 服从；提交（物）；投降；谦恭；[律]（向法官提出的）意见
8274,preheat,
8275,honeymoon,n. 蜜月；蜜月假期；（新生事物、新建关系等的）短暂的和谐时期
8276,drastic,adj. 激烈的；猛烈的
8277,farewell,n. 告别，辞别；再会；再见
8278,chilling,adj. 寒冷的；冷漠的；使人恐惧的；令人寒心的；[俚]呱呱叫的（等于chillin）
8279,competitiveness,
8280,patriotism,n. 爱国心，爱国精神；爱国主义
8281,striped,adj. 有条纹的；有斑纹的
8282,advent,n. 到来；出现；基督降临；基督降临节
8283,disciplinary,adj. 训练的；训诫的；规律的
8284,crush,vt. 压碎；弄皱，变形；使…挤入
8285,woe,n. 悲哀，悲痛；灾难
8286,ripple,n. 波纹；涟漪；涟波
8287,imbalance,n. 不平衡；不安定
8288,saut,
8289,moderately,adv. 适度地；中庸地；有节制地
8290,shortcoming,n. 缺点；短处
8291,poker,n. 纸牌戏；（用棍）戳的人；拨火棍
8292,indoors,adv. 在室内，在户内
8293,eighteenth,
8294,seam,n. 缝；接缝
8295,restructure,vt. 重建；更改结构；调整
8296,cookbook,n. 食谱
8297,longing,n. 渴望，热望；憧憬
8298,booster,n. 升压机；支持者；扩爆器
8299,carved,adj. 有雕刻的
8300,broadcaster,n. 广播员；广播公司；播送设备；撒播物
8301,alienate,vt. 使疏远，离间；让与
8302,swimmer,n. 游泳者
8303,sting,n. 刺痛；刺毛；讽刺，刺激
8304,idle,adj. 懒惰的；闲置的；停顿的
8305,softball,n. 垒球；垒球运动
8306,dolphin,n. 海豚
8307,exhaustion,n. 枯竭；耗尽；精疲力竭
8308,anatomy,n. 解剖学；剖析；[医]解剖；骨骼
8309,liberalism,n. 自由主义；开明的思想或见解
8310,chill,n. 寒冷；寒心；寒意
8311,pinpoint,vt. 查明；精确地找到；准确描述
8312,pivotal,adj. 关键的；枢轴的；中枢的
8313,cinema,n. 电影院；电影；电影业，电影制作术
8314,ragged,adj. 衣衫褴褛的；粗糙的；参差不齐的；锯齿状的；刺耳的；不规则的
8315,sandal,n. 凉鞋；便鞋；[植]檀香；檀香木
8316,low,adj. 低的，浅的；粗俗的；卑贱的；消沉的
8317,lavender,n. 淡紫色；薰衣草
8318,ubiquitous,adj. 普遍存在的；无所不在的
8319,solitude,n. 孤独；隐居；荒僻的地方
8320,drunken,adj. 喝醉的；常醉的；酒醉的
8321,square,adj. 直角的；正方形的；正直的；平方的
8322,dissent,vi. 不同意；[英]不信奉国教
8323,sculptor,n. 雕刻家
8324,Kurd,n. 库尔德人（西亚的游牧民族）
8325,haze,n. 疑惑；阴霾；薄雾
8326,mince,vt. 切碎；矫揉做作地说
8327,scenery,n. 风景；景色；[戏]舞台布景
8328,scenic,adj. 舞台的；风景优美的；戏剧的
8329,cosmos,n. 宇宙；和谐；秩序；[植]大波斯菊
8330,grove,n. 小树林；果园
8331,inch,n. 英寸；身高；少许
8332,disconnect,vt. 拆开，使分离
8333,front,n. 前面；前线；正面
8334,courageous,adj. 有胆量的，勇敢的
8335,authenticity,n. 真实性，确实性；可靠性
8336,fragrance,n. 香味，芬芳
8337,converge,vi. 集中于一点；聚合
8338,luckily,adv. 幸运地；幸好，侥幸
8339,Syrian,adj. 叙利亚的；叙利亚语的；叙利亚人的
8340,trivial,adj. 不重要的，琐碎的；琐细的
8341,designation,n. 名称；指定；指示；选派
8342,celery,n. 芹菜
8343,systemic,adj. 全身的；系统的；体系的
8344,porcelain,n. 瓷；瓷器
8345,gleaming,
8346,inventor,n. 发明家；发明人；创造者
8347,deception,n. 欺骗，欺诈；骗术
8348,pricing,n. 定价
8349,buzz,vt. 使嗡嗡叫；暗中散布
8350,reinvent,vt. 重新使用；彻底改造；重复发明（在不知他人已发明的情况下）
8351,scanner,n. 扫描仪；扫描器；光电子扫描装置
8352,fines,n. 细骨料；粉末；罚款（fine的复数）
8353,expanse,n. 广阔的区域；宽阔；苍天；膨胀扩张
8354,gourmet,n. 美食家
8355,clump,n. 丛；笨重的脚步声；土块
8356,socket,n. 插座；窝，穴；牙糟
8357,boxer,n. 拳师，拳击手
8358,aquatic,adj. 水生的；水栖的；[体]在水中或水面进行的
8359,cycling,n. 骑脚踏车消遣；骑脚踏车兜风
8360,famine,n. 饥荒；饥饿，奇缺
8361,disappoint,vt. 使失望
8362,bolt,n. 闪电；螺栓；门闩；弩箭
8363,eerie,adj. 可怕的；怪异的
8364,directory,n. 目录；工商名录；姓名地址录
8365,moderate,adj. 适度的，中等的；有节制的；稳健的，温和的
8366,arrogance,n. 自大；傲慢态度
8367,start-up,
8368,subdivision,n. 细分；分部；供出卖而分成的小块土地
8369,liaison,n. 联络；（语言）连音
8370,cassette,n. 盒式磁带；暗盒；珠宝箱；片匣
8371,dwelling,n. 住处；寓所
8372,colon,
8373,lighter,n. 打火机；驳船；点火者
8374,engineer,n. 工程师；工兵；火车司机
8375,carving,n. 雕刻；雕刻品；雕刻术
8376,algorithm,n. 算法，运算法则
8377,Dominican,adj. 多明尼加共和国的
8378,flap,n. 拍打，拍打声；副翼
8379,harden,vi. 变硬，变坚固；变坚强；变冷酷
8380,decidedly,adv. 断然地；果断地；毫无疑问；明显
8381,hinder,vi. 成为阻碍
8382,evacuation,n. 疏散；撤离；排泄
8383,Turk,n. 土耳其马；土耳其人
8384,frank,adj. 坦白的，直率的；老实的
8385,overhead,adv. 在头顶上；在空中；在高处
8386,burner,n. 燃烧器；灯头；火炉；燃烧炉
8387,cluster,n. 丛；串；簇；群
8388,clamp,vt. 夹紧，固定住
8389,patiently,adv. 耐心地；有毅力地
8390,armored,adj. 装甲的
8391,sage,n. 圣人；贤人；哲人
8392,trooper,n. 骑兵；骑警；伞兵；部队运输船
8393,hack,n. 砍，劈；出租马车
8394,irrational,adj. 无理性的；不合理的；荒谬的
8395,pristine,adj. 原始的，古时的；纯朴的
8396,paperback,n. 平装本；廉价本
8397,boutique,n. 精品店；专卖流行衣服的小商店
8398,abnormal,adj. 反常的，不规则的；变态的
8399,diver,n. 潜水者；跳水的选手；潜鸟
8400,creditor,n. 债权人，贷方
8401,pit,n. 深坑；矿井；陷阱；（英国剧场的）正厅后排；（物体或人体表面上的）凹陷；正厅后排的观众
8402,navigation,n. 航海；航行
8403,hollow,adj. 空的；凹的；虚伪的；中空的，空腹的
8404,plaster,n. 灰泥；石膏；膏药
8405,redemption,n. 赎回；偿还；拯救；实践
8406,alpine,adj. 阿尔卑斯山的，高山的
8407,prosper,vi. 成功；繁荣，昌盛
8408,improper,adj. 不正确的，错误的；不适当的；不合礼仪的
8409,escort,n. 陪同；护送者；护航舰；护卫队
8410,shelter,n. 避难所；遮盖物；庇护
8411,co-founder,
8412,bang,n. 重击；刘海；突然巨响
8413,bamboo,n. 竹，竹子
8414,plasma,n. [物]等离子体；[医]血浆；[矿]深绿玉髓
8415,tread,n. 步态；踏；鞋底；踏板；胎面；梯级
8416,stifle,vt. 使窒息；扼杀；藏匿
8417,interception,n. 拦截，截住；侦听，窃听；截断，截取
8418,pianist,n. 钢琴家；钢琴演奏者
8419,downward,adj. 向下的，下降的
8420,cough,n. 咳嗽，咳嗽声；咳嗽病
8421,divided,adj. 分开的；分裂的；有分歧的
8422,sanction,n. 制裁，处罚；认可；支持
8423,synthesis,n. 综合，合成；综合体
8424,Danish,adj. 丹麦的；丹麦人的；丹麦语（文）的
8425,insecurity,n. 不安全；不牢靠；无把握；心神不定
8426,adaptive,adj. 适应的，适合的
8427,boarding,n. 木板；寄膳宿；上船
8428,toast,n. 烤面包；吐司；干杯
8429,inclination,n. 倾向，爱好；斜坡
8430,heartbeat,n. 心跳；情感
8431,dot,n. 点，圆点；嫁妆
8432,sentimental,adj. 感伤的；感情脆弱的
8433,stainless,adj. 纯洁的，未被玷污的；无瑕疵的；不锈的
8434,monumental,adj. 不朽的；纪念碑的；非常的
8435,recognizable,
8436,memorize,vt. 记住，背熟；记忆
8437,upscale,adj. 迎合高层次消费者的；质优价高的
8438,inclusive,adj. 包括的，包含的
8439,vocational,adj. 职业的，行业的
8440,ninety,n. 九十
8441,snort,vi. 轻蔑或愤怒地发出哼声；喷出蒸汽声
8442,pilgrimage,n. 漫游；朝圣之行
8443,annoying,adj. 恼人的；讨厌的
8444,turnaround,
8445,superficial,adj. 表面的；肤浅的
8446,vapor,n. 蒸汽；烟雾
8447,excursion,n. 短程旅行；远足；离题；偏移；游览圆
8448,hallmark,n. 品质证明；特点
8449,mask,n. 掩饰；面具；口罩
8450,puff,vt. 喷出，张开；夸张；使膨胀；使骄傲自满
8451,playing,n. 比赛；演奏
8452,rig,n. 装备；钻探设备；服装；帆装
8453,misunderstand,vt. 误解；误会
8454,reviewer,n. 评论者，评论家
8455,nightclub,n. 夜总会
8456,thyme,n. [植]百里香
8457,mortar,n. 灰泥；臼，研钵；迫击炮
8458,pecan,n. 美洲山核桃；美洲山核桃树
8459,bloc,n. 集团
8460,backing,n. 后退；支持；支持者；衬背
8461,demonstrator,n. 示威者；论证者；指示者；证明者
8462,asphalt,n. 沥青；柏油
8463,microscope,n. 显微镜
8464,sharpen,vt. 削尖；使敏捷；加重；磨快
8465,spear,n. 矛，枪
8466,subscription,n. 订阅；捐献；订金；签署
8467,savor,vt. 使有风味；加调味品于；尽情享受
8468,satisfactory,adj. 满意的；符合要求的；赎罪的
8469,superpower,n. 超级大国；超级强权
8470,liable,adj. 有责任的，有义务的；应受罚的；有…倾向的；易…的
8471,cucumber,n. 黄瓜；胡瓜
8472,ledge,n. 壁架；突出之部份；暗礁；矿层
8473,crooked,adj. 弯曲的；歪的；不正当的
8474,modernity,n. 现代性；现代的东西；新式
8475,impending,adj. 即将发生的；悬挂的；迫切的
8476,mediation,n. 调解；仲裁；调停
8477,best-seller,
8478,broadcasting,n. 广播节目；播放
8479,bitterness,n. 苦味；苦难；怨恨
8480,groove,n. 凹槽，槽；最佳状态；惯例
8481,relay,vi. 转播；接替
8482,chimney,n. 烟囱
8483,lantern,n. 灯笼；提灯；灯笼式天窗
8484,packed,adj. （常用来构成复合词）充满…的，塞满了…的
8485,blind,adj. 瞎的；盲目的
8486,overtime,n. 加班时间；延长时间；[体]加时赛；adj. 超时的；加班的；vt. 使超过时间；adv. 加班地
8487,dorm,n. 宿舍（等于dormitory）
8488,aroma,n. 芳香
8489,ye,abbr. 亚萨卡，乒乓底板（Yasaka Extra）；酵母抽提物（Yeast Extracts）
8490,heroine,n. 女英雄；女杰
8491,jog,vt. 慢跑；轻推；蹒跚行进；使颠簸
8492,weekday,n. 平日，工作日
8493,occupant,n. 居住者；占有者
8494,curved,adj. 弯曲的；弄弯的
8495,thwart,vt. 横过；反对；阻碍；挫败
8496,awfully,adv. 非常；很；十分；可怕地
8497,cruelty,n. 残酷；残酷的行为；残忍
8498,plateau,n. 高原；稳定水平；托盘；平顶女帽
8499,cosmetic,adj. 美容的；化妆用的
8500,fin,n. 鳍；鱼翅；鳍状物
8501,stint,n. 节约；定额，定量
8502,dispense,vt. 分配，分发；执行；免除
8503,buffet,n. 打击；小卖部；猛烈冲击；自助餐
8504,socialize,vt. 使社会化；使社会主义化；使适应社会生活
8505,slaughter,vt. 屠宰，屠杀；杀戮；使惨败
8506,lateral,adj. 侧面的，横向的
8507,retrospect,n. 回顾，追溯
8508,lily,n. 百合花，百合；类似百合花的植物；洁白之物
8509,clubhouse,n. 俱乐部会所，俱乐部
8510,court,n. 法院；朝廷；球场；奉承
8511,take,vt. 拿，取；接受；采取；吃
8512,ready,adj. 准备好；情愿的；现成的；迅速的；快要…的
8513,grapple,vi. 抓住；格斗；抓斗机
8514,floral,adj. 花的；植物的，植物群的；花似的
8515,damaging,adj. 有破坏性的，损害的；诽谤的
8516,recommended,adj. 被推荐的
8517,stocking,n. 长袜
8518,heightened,
8519,citation,n. 引用，引证；传票；褒扬
8520,congratulate,vt. 庆贺；恭喜；祝贺
8521,mingle,vi. 混合；交往
8522,surrender,vt. 放弃；交出；使投降；听任
8523,pony,n. 小型马；矮种马
8524,seed,n. 种子；萌芽；原由；根据；子孙；精液
8525,centerpiece,n. 中心装饰品；放在餐桌中央的摆饰
8526,trot,n. 马小跑的步态；（人）慢跑；小跑的马蹄声；[英口]刚学步的小孩；[贬]老太婆；[俚]腹泻；[美俚]（学生作弊用的）译文对照本
8527,characterization,n. 特性描述；描述
8528,hospitality,n. 殷勤；好客
8529,seriousness,n. 认真；严肃；严重性
8530,imperative,adj. 必要的，势在必行的；命令的；紧急的
8531,peripheral,adj. 外围的；次要的
8532,grammar,n. 语法；语法书
8533,eternity,
8534,modernization,n. 现代化
8535,howl,vi. 怒吼；咆哮；狂吠
8536,respectful,adj. 恭敬的；有礼貌的
8537,indifferent,adj. 漠不关心的；无关紧要的；中性的，中立的
8538,dude,n. 纨绔子弟；花花公子
8539,railway,n. （英）铁路；铁道部门；轨道
8540,compression,n. 压缩，浓缩；压榨，压迫
8541,impoverished,
8542,cricket,n. 蟋蟀；板球，板球运动
8543,synagogue,n. 犹太人集会；犹太教会堂
8544,ominous,adj. 预兆的；不吉利的
8545,martyr,vt. 牺牲；杀害；折磨
8546,rotten,adj. 腐烂的；堕落的；恶臭的；虚弱的；[俚]极坏的
8547,litter,n. 凌乱；垃圾；轿，担架；一窝（动物的幼崽）
8548,structured,adj. 有结构的；有组织的
8549,ethanol,n. [化]乙醇，酒精
8550,humidity,n. 湿度；湿气
8551,lightweight,n. 轻量级选手；无足轻重的人
8552,farmhouse,n. 农家，农舍
8553,relic,n. 废墟；纪念物；遗迹，遗物
8554,deceive,v. 欺骗；行骗
8555,hype,n. 大肆宣传；皮下注射
8556,acting,adj. 代理的；装腔作势的
8557,vodka,n. 伏特加酒
8558,programmer,n. 程序员，程序设计员
8559,eligibility,n. 被选举资格；适任，合格
8560,downturn,n. 低迷时期；衰退（经济方面）
8561,crane,n. 鹤；吊车，起重机
8562,coating,n. 涂层；包衣；衣料
8563,pod,n. 豆荚；蚕茧
8564,democratization,
8565,decree,n. 法令；判决
8566,vie,vi. 竞争；争
8567,present,vt. 呈现；介绍；提出；赠送
8568,jeopardy,n. 危险；[律]（被告处于被判罪或受处罚的）危险境地
8569,collaborator,n. 合作者；勾结者；通敌者
8570,unfinished,adj. 未完成的
8571,materialize,vt. 使具体化，使有形；使突然出现；使重物质而轻精神
8572,hop,vt. 跳跃；跳过
8573,anguish,n. 苦恼；痛苦
8574,lesion,n. 损害；身体上的伤害；[医]机能障碍
8575,grill,vt. 烧，烤；烤问
8576,abstraction,n. 抽象；抽象概念；提取；空想；心不在焉
8577,commanding,adj. 指挥的；居高临下的；威风凛凛的
8578,irregular,n. 不规则物；不合规格的产品
8579,churn,vi. 搅动；搅拌
8580,bodily,adv. 整体地；亲自地；以肉体形式
8581,variability,n. 可变性，变化性；变异性
8582,promoter,n. 发起人；促进者；助长者
8583,footprint,n. 足迹；脚印
8584,indefinitely,adv. 不确定地，无限期地；模糊地，不明确地
8585,crow,n. 克劳人（住在美国黄石河和大霍思河上游的苏族印第安人）；克劳语；[天]乌鸦星座
8586,transitional,adj. 过渡期的；变迁的
8587,empowerment,
8588,discount,n. 折扣；贴现率
8589,oblivious,adj. 健忘的；遗忘的；不注意的；不知道的
8590,faded,adj. 已褪色的；已凋谢的
8591,thankful,adj. 感谢的；欣慰的
8592,muster,vt. 召集；对…进行点名；使振作
8593,jerk,n. 肌肉抽搐；性情古怪的人；蠢人；急拉
